"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR25LA119","ACC","199920","2025-03-26T11:50:00Z","San Carlos","California","United States",,"N180ZR","31662","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during landing roll with crosswind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"37.512594","-122.25032","CESSNA","180","AIR","SQL","SAN CARLOS","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199920","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199920/pdf"
"CEN25LA137","ACC","199918","2025-03-26T10:23:00Z","Rusk","Texas","United States",,"N7770J","JA631-06-21","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.869299999999999","-95.217399999999998","JUST","HIGHLANDER","AIR","KJSO","Cherokee County","true","1",,,"FLTS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199918/pdf"
"WPR25LA120","ACC","199924","2025-03-26T10:15:00Z","Madras","Oregon","United States",,"N1418C","22-1175","false","Aviation","DirectorBrief","2025-06-05T04:00:00Z","2025-06-05T17:00:00Z","None","0","0","0","0","0","The pilot’s loss of control during landing roll with gusty winds.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Ability to respond/compensate, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"44.666674999999998","-121.15346","PIPER","PA-22","AIR","S33","Madras Municipal","false","1","REC",,"PERS","091","Substantial","VMC","Christian Morris","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199924","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199924/pdf"
"WPR25LA118","ACC","199914","2025-03-25T15:00:00Z","Hobbs","New Mexico","United States",,"N7530U","10411","false","Aviation","",,,"Minor","0","0","1","1",,,,,"32.687348999999998","-103.21751999999999","ROBINSON HELICOPTER COMPANY","R44 II","HELI","HOB","LEA COUNTY RGNL","false","1",,,"INST","091","Substantial","VMC","FLAP AIR HELICOPTER SERVICE INC","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199914/pdf"
"WPR25LA121","ACC","199925","2025-03-25T10:12:00Z","Tracy","California","United States",,"N9528D","22-6444","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"37.688895000000002","-121.44157","PIPER","PA-22-160","AIR","TCY","TRACY MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199925","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199925/pdf"
"CEN25LA143","ACC","199948","2025-03-25T07:49:00Z","Vienna","Louisiana","United States",,"N6006K","HA3083","false","Aviation","",,,"None","0","0","0","0",,,,,"32.657601","-92.623125999999999","HILLER","UH12-ET","HELI",,,"false","1",,,"AAPL","137","Substantial",,"Summit Helicopters, Inc.","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199948/pdf"
"CEN25LA145","ACC","199956","2025-03-24T10:30:00Z","Nacogdoches","Texas","United States",,"N439FJ","584","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.577763999999998","-94.710110999999998","COSTRUZIONI AERONAUTICHE TECNA","P2002 SIERRA MKII","AIR","OCH","A L Mangham Jr. Regional","false","1",,,"PERS","091","Substantial","VMC","HCH AVIATION HOLDINGS LLC - SERIES N439FJ","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199956/pdf"
"ERA25LA155","ACC","199902","2025-03-24T08:04:00Z","Kissimmee","Florida","United States",,"N56GY","0324","false","Aviation","",,,"None","0","0","0","0",,,,,"28.295750000000002","-81.427722000000003","CIRRUS DESIGN CORP","SF50","AIR","ISM","Kissimmee Gateway Airport","false","1",,,"EXEC","091","Substantial","VMC","Galati Yacht Sales, LLC","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199902/pdf"
"CEN25LA132","ACC","199903","2025-03-22T11:15:00Z","Russellville","Arkansas","United States",,"N39158","6438","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.258380000000002","-93.098788999999996","TAYLORCRAFT","BC12-D","AIR","RUE","RUSSELLVILLE RGNL","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199903/pdf"
"ERA25FA154","ACC","199896","2025-03-22T09:25:00Z","Zellwood","Florida","United States",,"N8548U","AT4-005","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"28.735053000000001","-81.634320000000002","AERO SP Z O O","AT-4 LSA","AIR","X61","BOB WHITE FLD","false","1",,,"PERS","091","Substantial","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199896/pdf"
"ERA25LA153","ACC","199894","2025-03-21T11:30:00Z","Anderson","South Carolina","United States",,"N8339Y","30-1485","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0","0","The pilots’ overcorrection during the landing roll which resulted in a loss of directional control and runway excursion. Contributing was the flight instructor’s inability to correct the pilot’s actions because due to brakes only being installed on the pilot’s side.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Not installed/available",,"34.494587000000003","-82.709380999999993","PIPER","PA-30","AIR","AND","ANDERSON RGNL","false","2","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199894","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199894/pdf"
"ERA25LA152","ACC","199892","2025-03-20T17:30:00Z","Birdsboro","Pennsylvania","United States",,"N4224L","M7-235C","false","Aviation","",,,"None","0","0","0","0",,,,,"40.262751000000002","-75.802735999999996","MAULE","M7","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199892/pdf"
"CEN25LA134","ACC","199905","2025-03-20T15:50:00Z","Denton","Texas","United States",,"N68332","15285326","false","Aviation","",,,"None","0","0","0","0","0",,,,"33.201960999999997","-97.199096999999995","CESSNA","152","AIR","DTO","Denton Enterprise Airport","false","1",,,"INST","091","Substantial",,"US Aviation Group, LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199905/pdf"
"ERA25FA151","ACC","199890","2025-03-20T14:30:00Z","LaFayette","Georgia","United States",,"N969SS","2157","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"34.692360999999998","-85.288899999999998","CIRRUS DESIGN CORP","SR22","AIR","9A5","BARWICK LAFAYETTE","false","1",,,"INST","091","Destroyed","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199890/pdf"
"ANC25LA026","ACC","199891","2025-03-20T14:00:00Z","Kenai","Alaska","United States",,"N2527B","48-507","false","Aviation","",,,"None","0","0","0","0",,,,,"60.559925","-151.16719000000001","AERONCA","7CCM","AIR","ENA",,"false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199891/pdf"
"WPR25LA115","ACC","199898","2025-03-20T13:02:00Z","Murrieta","California","United States",,"N157P","RSUK-V00548","false","Aviation","DirectorBrief","2025-05-29T04:00:00Z","2025-05-29T18:00:00Z","Minor","0","0","1","1",,"The student pilot reported that she was on a solo cross-country flight and had entered the airport traffic pattern. While on the base leg, she slowed the gyroplane to follow an airplane that was established on final approach. She then turned final after the airplane had landed, however, the airplane did not exit the runway as she had anticipated. She slowed the gyroplane further and allowed a “slow vertical descent” for additional spacing from the airplane. The pilot then noticed that she had allowed the airspeed and altitude to decay. She attempted to recover by applying full throttle, however, the gyroplane turned right into a grass area and impacted terrain about 250 ft from the approach end of the runway. The rotor blades, fuselage, keel, and rudder were substantially damaged. The pilot reported that there were no preaccident mechanical malfunctions or failures that would have precluded normal operation.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Lack of action - Student/instructed pilot",,"33.575400000000002","-117.13","ROTORSPORT UK LTD","CAVALON","GYRO","F70","French Valley Airport","false","1","REC",,"INST","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199898","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199898/pdf"
"CEN25LA133","ACC","199904","2025-03-20T12:40:00Z","Liberal","Kansas","United States",,"N38871","28R-7703281","false","Aviation","",,,"None","0","0","0","0","0",,,,"37.043920999999997","-100.95996","PIPER","PA-28R-201T","AIR","LBL",,"false","1",,,"PERS","091","Substantial",,"ARROW BLUE N38871 LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199904/pdf"
"DCA25LA163","INC","199887","2025-03-20T04:00:00Z","Orlando","Florida","United States",,"N8315C",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","737-8H4",,,,"false",,,,,"121",,,"SOUTHWEST AIRLINES CO","Takeoff","In work",,,"",""
"ERA25LA165","ACC","199958","2025-03-19T14:45:00Z","Hilton Head Island","South Carolina","United States",,"N627HS","S550-0072","false","Aviation","",,,"None","0","0","0","0","0",,,,"32.224494999999997","-80.697400999999999","CESSNA","S550","AIR","HXD","HILTON HEAD","false","2",,,"PERS","091","Substantial","VMC","TECS ZELTZER ELLIOT LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199958/pdf"
"CEN25LA135","ACC","199906","2025-03-19T14:31:00Z","Grenada","Mississippi","United States",,"N4455B","TC-2203","false","Aviation","DirectorBrief","2025-06-05T04:00:00Z","2025-06-05T17:00:00Z","Minor","0","0","2","2","0","The pilot’s loss of airplane control while landing in gusty wind conditions resulting in a hard landing and collapse of the nose landing gear.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"33.832444000000002","-89.798167000000007","BEECH","95-B55 (T42A)","AIR","GNF","GRENADA MUNI","false","2","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199906","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199906/pdf"
"WPR25LA116","ACC","199899","2025-03-19T12:36:00Z","Sheridan","Wyoming","United States",,"N990BH","265","false","Aviation","",,,"None","0","0","0","0","0",,,,"44","-106","BOEING OF CANADA/DEHAV DIV","DHC-8-106","AIR","SHR",,"false","2",,,"INST","091","Substantial","VMC","BIG HORN AIRWAYS INC","Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199899/pdf"
"WPR25FA114","ACC","199881","2025-03-19T12:28:00Z","Mountain Home Park","Washington","United States",,"N23SD","811","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"46.236369000000003","-117.93526","BELL","206B II","HELI",,,"false","1",,,"AAPL","137","Substantial","VMC","NORTH WIND AVIATION LLC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199881/pdf"
"WPR25LA117","ACC","199901","2025-03-19T10:30:00Z","Henderson","Nevada","United States",,"N171M","4636841","false","Aviation","DirectorBrief","2025-06-05T04:00:00Z","2025-06-05T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during the landing, in gusting crosswind conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"35.974527000000002","-115.13557","PIPER","PA 46-350P","AIR","HND","Henderson Executive Airport","false","1","REC",,"BUS","091","Substantial","VMC","ELEVATED HOLDINGS INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199901","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199901/pdf"
"ERA25LA149","ACC","199886","2025-03-19T08:21:00Z","Miami","Florida","United States",,"N62PT","16200137","false","Aviation","",,,"None","0","0","0","0","0",,,,"25.653777000000002","-80.432866000000004","CESSNA AIRCRAFT CO","162","AIR","TMB","Miami Executive Airport","false","1",,,"INST","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199886/pdf"
"ERA25LA147","ACC","199875","2025-03-18T10:46:00Z","Palmetto","Florida","United States",,"N1369E","7AC-4930","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"27.642633","-82.522389000000004","CHAMPION","7AC","AIR","48X","MANATEE","false","1",,,"INST","091","Substantial",,,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199875/pdf"
"CEN25LA126","ACC","199864","2025-03-16T17:41:00Z","Engelwood","Colorado","United States",,"N7987R","D-8975","false","Aviation","",,,"None","0","0","0","0","0",,,,"39.570118999999998","-104.84929","BEECH","V35","AIR","APA","Centennial Airport","false","1",,,"PERS","091","Substantial","VMC","Hopeful Monster LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199864/pdf"
"CEN25LA131","ACC","199879","2025-03-16T14:50:00Z","Frankston","Texas","United States",,"N4672F","P206-0272","false","Aviation","DirectorBrief","2025-05-29T04:00:00Z","2025-05-29T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during the landing with a gusting crosswind.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"32.08175","-95.452502999999993","CESSNA","P206","AIR","T25","Aero Estates Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199879","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199879/pdf"
"WPR25LA122","ACC","199926","2025-03-16T14:24:00Z","Helena","Montana","United States",,"N513JM","LJ-1274","false","Aviation","",,,"None","0","0","0","0",,,,,"46.606721999999998","-111.98327","BEECH","C90A","AIR","HLN","Helena Regional Airport","false","2",,"NSCH","OWRK","091","Substantial","VMC","BANK OF UTAH TRUSTEE","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199926/pdf"
"ANC25LA025","ACC","199877","2025-03-16T14:15:00Z","Fairbanks","Alaska","United States",,"N7274T","46874","false","Aviation","",,,"Minor","0","0","1","1",,,,,"64.786555000000007","-147.89818","CESSNA","172A","AIR","FAI","Fairbanks International","false","1",,,"PERS","091","Substantial",,,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199877/pdf"
"CEN25LA128","ACC","199867","2025-03-16T13:00:00Z","Rusk","Texas","United States",,"N52243","172S9145","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.868819999999999","-95.216988000000001","CESSNA","172S","AIR","JSO",,"false","1",,,"PERS","091","Substantial",,"SKYMATES INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199867/pdf"
"DCA25LA161","INC","199883","2025-03-16T04:00:00Z","Queens","New York","United States",,"N185GJ",,"false","Aviation","",,,,,,,,,,,,,,"BOMBARDIER INC","CL-600-2D24",,,,"false",,,"SCHD",,"121",,,"Endeavor Air","Landing","In work",,,"",""
