"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"LAX08FA286","ACC","68815","2008-08-28T14:34:00Z","Las Vegas","Nevada","United States",,"N212HB","31-8152072","false","Aviation","DirectorBrief","2011-07-18T04:00:00Z","2011-06-09T18:52:00Z","Fatal","1","0","1","1","1","A loss of power in the right engine due to an in-flight fuel-fed fire in the right engine compartment that, while the exact origin could not be determined, was likely related to the right engine-driven fuel pump, its fuel supply line, or fitting. Contributing to the accident was the pilot's failure to adhere to the POH's procedures for responding to the fire and configuring the airplane to reduce aerodynamic drag.","Aircraft - Aircraft systems - Fuel system - Fuel distribution - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Not used/operated, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"36.211387000000002","-115.224723","PIPER","PA-31-350","AIR","VGT","North Las Vegas","false","2","REC",,"OWRK","091","Substantial","VMC","Aeronet Supply","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68815","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68815/pdf"
"LAX08LA284","ACC","68825","2008-08-28T12:00:00Z","Spotted Bear","Montana","United States",,"N5523T","R18201884","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-21T18:22:00Z","None","0","0","0","0","0","The pilot's inadequate compensation for the variable wind conditions and failure to maintain adequate airspeed during landing.","Environmental issues - Conditions/weather/phenomena - Wind - Variable wind - Response/compensation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"47.958331999999999","-113.559448","CESSNA","TR182","AIR","8U4","Spotted Bear (USFS)","false","1","REC","NSCH",,"135","Substantial","VMC","Minuteman Aviation, Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68825","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68825/pdf"
"DEN08CA146","ACC","68812","2008-08-28T11:00:00Z","Denver","Colorado","United States",,"N190RV","30424","false","Aviation","DirectorBrief","2009-01-22T05:00:00Z",,"None","0","0","0","0","0","The pilot failed to maintain directional control during landing. Contributing to the accident was the crosswind.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"39.784998999999999","-104.543052","Helie","RV-6","AIR","FTG","Dummy","true","1","REC",,"PERS","091","Substantial","VMC","Thomas Arnold","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68812/pdf"
"LAX08CA285","ACC","68826","2008-08-28T09:55:00Z","Creswell","Oregon","United States",,"N65017","6249","false","Aviation","DirectorBrief","2009-01-22T05:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain a stabilized approach, inadequate recovery from a bounced landing, and failure to maintain directional control.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"43.930830999999998","-123.00722500000001","Mason","Falconar F-11","AIR","77S","Hobby Field","true","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68826/pdf"
"DFW08LA217","ACC","68820","2008-08-28T09:29:00Z","Albuquerque","New Mexico","United States",,"N6539B","47730","false","Aviation","DirectorBrief","2009-01-29T05:00:00Z",,,"0","1","1","2","0","The pilot's failure to maintain proper glide angle during the landing approach which resulted in a collision with a pole.  Contributing to the accident were the pilot's lack of qualification, experience and the high density altitude.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Glide - Not attained/maintained",,"35.140555999999997","-106.79027499999999","CESSNA","172A","AIR","KAEG","Double Eagle II Airport","false","1","REC",,"PERS","091","Substantial","VMC","Martin M. Nedza","Approach","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68820/pdf"
"CHI08LA273","ACC","69036","2008-08-27T19:00:00Z","Grayslake","Illinois","United States",,"N6664N","M-2386","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-08-26T15:34:00Z","None","0","0","0","0","0","The inadequate flare by the student pilot and the inadequate supervision and delayed go-around performed by the flight instructor. Contributing to the accident were the student pilot's failure to attain/maintain a stabilized approach.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"42.324722000000001","-88.074164999999994","BEECH","C23","AIR","C81","Campbell Airport","false","1","REC",,"INST","091","Substantial","VMC","The Flight Center Inc","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=69036","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69036/pdf"
"NYC08CA295","ACC","68811","2008-08-27T18:55:00Z","Danielson","Connecticut","United States",,"N169DP","34979","false","Aviation","DirectorBrief","2008-12-03T05:00:00Z",,"None","0","0","0","0","0","Fuel exhaustion due to the pilot’s inadequate fuel consumption calculations.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Not specified, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"41.819721000000001","-71.900833000000006","CESSNA","182A","AIR","5B3","Danielson Airport","false","1","REC",,"SKYD","091","Substantial","VMC","Way-Up Skydive LLC","Approach","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68811/pdf"
"OPS08IA012","INC","68816","2008-08-27T16:25:00Z","Reading","Pennsylvania","United States",,"N54020",,"false","Aviation","DirectorBrief","2009-02-19T05:00:00Z",,"None","0","0","0","0","0","The tower local controller permitted an aircraft to conduct a low approach and another aircraft to land on a closed runway.  Contributing to the incident were the arrival radar controller who failed to correct the local controller when advised an aircraft would be landing on a closed runway and the facility management's tower staffing policy.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - ATC personnel",,"40.400900999999998","-75.939459999999997","CESSNA","172","AIR","RDG","Reading Regional Airport/Carl","false",,,,"PERS","091","None","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68816/pdf"
"NYC08LA293","ACC","68952","2008-08-27T15:21:00Z","Bristol","New Hampshire","United States",,"N2088Q","177RG0488","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2009-08-19T17:05:00Z","Serious","0","2","0","2","0","The pilot's failure to clear the trees during takeoff due to a partial loss of engine power for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"43.591945000000003","-71.751388000000006","CESSNA","177RG","AIR","2N2","Newfound Valley Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68952","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68952/pdf"
"DFW08TA224","ACC","68869","2008-08-27T15:01:00Z","Meeker","Colorado","United States",,"N189LA","802A-0189","false","Aviation","DirectorBrief","2009-05-12T04:00:00Z",,"Minor","0","0","1","1","0","The pilot's improper decision to continue an aerial application following an uncommanded opening of the cabin door in flight, and his subsequent failure to maintain control of the airplane.","Aircraft - Aircraft structures - Doors - Passenger/crew doors - Not specified, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"40.049999","-107.889167","AIR TRACTOR","AT-802A","AIR",,,"false","1","TP",,"AAPL","PUBU","Substantial","VMC","Minuteman Aerial Application Inc","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68869/pdf"
"MIA08LA174","ACC","68806","2008-08-26T13:15:00Z","Clarksdale","Mississippi","United States",,"N3633S","778B","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-06-22T15:09:00Z","None","0","0","0","0","0","The mechanic’s failure to torque check the axle-to-spring gear attachment bolts per the manufacturer's Annual/100-Hour Airframe Inspection Checklist, resulting in fatigue failure of the bolts.","Personnel issues - Task performance - Inspection - (general) - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Fatigue/wear/corrosion",,"34.289999999999999","-90.510002","SCHWEIZER AIRCRAFT CORP","G-164B","AIR","CKM","Fletcher Field Airport","false","1","TP",,"AAPL","137","Substantial","VMC","HOWARD FLYING SERVICE","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68806","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68806/pdf"
"CHI08CA263","ACC","68943","2008-08-25T21:30:00Z","Greenville","Michigan","United States",,"N1281","1581","false","Aviation","DirectorBrief","2008-09-26T04:00:00Z",,"None","0","0","0","0","0","The deer that ran onto the runway contacting the airplane.  A factor associated with the accident was the dark night conditions.","Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Not specified, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"43.13861","-85.252219999999994","Cirrus Design Corp.","SR20","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC","Western Michigan University","Takeoff","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68943/pdf"
"LAX08CA279","ACC","68799","2008-08-25T14:15:00Z","Vancouver","Washington","United States",,"N6114","467-320-214-FB","false","Aviation","DirectorBrief","2009-05-06T04:00:00Z",,"None","0","0","0","0","0","The pilot's improper flare, which resulted in a hard landing.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",,"45.618887999999998","-122.65555500000001","ANDERSON R E/ABROMAVICH L J","LANCAIR 360","AIR","VUO","Pearson Airpark","true","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68799/pdf"
"CHI08CA266","ACC","68877","2008-08-25T11:45:00Z","Jasper","Minnesota","United States",,"N3654T","301-0290","false","Aviation","DirectorBrief","2008-09-26T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to assure the primer control was locked during the aircraft preflight.  Factors associated with the accident were the low altitude at which the airplane was operating, the fence, the roadway, and the ditch.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Not specified, Environmental issues - Physical environment - Terrain - (general) - Not specified, Aircraft - Aircraft power plant - Engine fuel and control - (general) - Incorrect use/operation",,"43.851387000000003","-96.401663999999997","Air Tractor","AT-301A","AIR",,,"false","1","REC",,"AOBV","137","Substantial","VMC",,"Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68877/pdf"
"CHI08CA265","ACC","68914","2008-08-24T18:30:00Z","New Ulm","Minnesota","United States",,"N523PU","2841188","false","Aviation","DirectorBrief","2008-09-26T04:00:00Z",,"None","0","0","0","0","0","The failure of airport personnel to correct a hazardous condition on the airport.  A factor was the uncovered manhole.","Environmental issues - Physical environment - Object/animal/substance - Hidden/submerged object - Not specified, Personnel issues - Action/decision - Action - Lack of action - Airport personnel",,"44.321387999999999","-94.503608","Piper","PA-28-161","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Thunderbird Aviation","Taxi","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68914/pdf"
